x,y,z
-0.834669213,0.528941655,-2.85E-05
-0.839380184,0.52161954,-2.80E-05
-0.844026814,0.514257441,-2.76E-05
-0.848608764,0.506855934,-2.72E-05
-0.853125705,0.499415598,-2.67E-05
-0.857577309,0.491937014,-2.63E-05
-0.861963256,0.484420767,-2.58E-05
-0.866283232,0.476867445,-2.54E-05
-0.870536925,0.469277635,-2.49E-05
-0.874724033,0.461651931,-2.44E-05
-0.878844255,0.453990928,-2.40E-05
-0.882897299,0.446295221,-2.35E-05
-0.886882877,0.438565411,-2.31E-05
-0.890800706,0.4308021,-2.26E-05
-0.894650509,0.42300589,-2.21E-05
-0.898432016,0.415177388,-2.17E-05
-0.902144961,0.407317203,-2.12E-05
-0.905789083,0.399425945,-2.07E-05
-0.909364128,0.391504225,-2.03E-05
-0.912869847,0.383552659,-1.98E-05
-0.916305997,0.375571863,-1.93E-05
-0.91967234,0.367562455,-1.88E-05
-0.922968644,0.359525054,-1.84E-05
-0.926194683,0.351460283,-1.79E-05
-0.929350236,0.343368765,-1.74E-05
-0.932435089,0.335251126,-1.69E-05
-0.935449031,0.32710799,-1.64E-05
-0.93839186,0.318939988,-1.59E-05
-0.941263378,0.310747749,-1.55E-05
-0.944063392,0.302531903,-1.50E-05
-0.946791716,0.294293084,-1.45E-05
-0.94944817,0.286031925,-1.40E-05
-0.952032578,0.277749062,-1.35E-05
-0.954544771,0.269445131,-1.30E-05
-0.956984586,0.261120769,-1.25E-05
-0.959351866,0.252776615,-1.20E-05
-0.961646458,0.244413308,-1.15E-05
-0.963868216,0.236031491,-1.10E-05
-0.966016999,0.227631803,-1.05E-05
-0.968092674,0.219214888,-1.00E-05
-0.970095112,0.210781389,-9.54E-06
-0.972024189,0.20233195,-9.04E-06
-0.973879788,0.193867217,-8.54E-06
-0.975661797,0.185387834,-8.04E-06
-0.977370112,0.176894449,-7.54E-06
-0.979004632,0.168387707,-7.04E-06
-0.980565262,0.159868256,-6.54E-06
-0.982051915,0.151336745,-6.04E-06
-0.983464509,0.14279382,-5.53E-06
-0.984802965,0.134240132,-5.03E-06
-0.986067213,0.125676327,-4.53E-06
-0.987257188,0.117103057,-4.02E-06
-0.98837283,0.108520969,-3.52E-06
-0.989414086,0.099930715,-3.01E-06
-0.990380907,0.091332942,-2.51E-06
-0.991273252,0.082728301,-2.01E-06
-0.992091083,0.074117441,-1.50E-06
-0.99283437,0.065501013,-9.96E-07
-0.993503087,0.056879664,-4.91E-07
-0.994097217,0.048254046,1.36E-08
-0.994616744,0.039624806,5.19E-07
-0.995061661,0.030992593,1.02E-06
-0.995431965,0.022358057,1.53E-06
-0.995727661,0.013721845,2.03E-06
-0.995948757,0.005084605,2.54E-06
-0.996095268,-0.003553015,3.04E-06
-0.996167214,-0.01219037,3.55E-06
-0.996164622,-0.020826813,4.05E-06
-0.996087524,-0.029461698,4.55E-06
-0.995935955,-0.03809438,5.06E-06
-0.995709961,-0.046724216,5.56E-06
-0.995409589,-0.055350561,6.06E-06
-0.995034893,-0.063972773,6.56E-06
-0.994585932,-0.072590211,7.07E-06
-0.994062774,-0.081202234,7.57E-06
-0.993465487,-0.089808201,8.07E-06
-0.992794148,-0.098407474,8.57E-06
-0.99204884,-0.106999415,9.07E-06
-0.991229649,-0.115583387,9.56E-06
-0.990336668,-0.124158755,1.01E-05
-0.989369996,-0.132724884,1.06E-05
-0.988329736,-0.141281141,1.11E-05
-0.987215998,-0.149826895,1.16E-05
-0.986028896,-0.158361514,1.20E-05
-0.984768549,-0.16688437,1.25E-05
-0.983435084,-0.175394835,1.30E-05
-0.98202863,-0.183892282,1.35E-05
-0.980549324,-0.192376087,1.40E-05
-0.978997308,-0.200845628,1.45E-05
-0.977372727,-0.209300281,1.50E-05
-0.975675734,-0.217739427,1.55E-05
-0.973906486,-0.226162448,1.60E-05
-0.972065145,-0.234568728,1.65E-05
-0.970151879,-0.242957652,1.69E-05
-0.96816686,-0.251328606,1.74E-05
-0.966110267,-0.25968098,1.79E-05
-0.963982282,-0.268014165,1.84E-05
-0.961783094,-0.276327553,1.89E-05
-0.959512897,-0.28462054,1.93E-05
-0.957171888,-0.292892522,1.98E-05
-0.95476027,-0.301142898,2.03E-05
-0.952278254,-0.309371069,2.08E-05
-0.949726051,-0.317576439,2.12E-05
-0.947103881,-0.325758412,2.17E-05
-0.944411966,-0.333916396,2.22E-05
-0.941650536,-0.342049802,2.26E-05
-0.938819823,-0.350158041,2.31E-05
-0.935920066,-0.358240529,2.36E-05
-0.932951507,-0.366296681,2.40E-05
-0.929914395,-0.374325918,2.45E-05
-0.926808982,-0.382327661,2.49E-05
-0.923635526,-0.390301334,2.54E-05
-0.920394288,-0.398246366,2.59E-05
-0.917085535,-0.406162184,2.63E-05
-0.91370954,-0.414048222,2.68E-05
-0.910266578,-0.421903913,2.72E-05
-0.906756931,-0.429728696,2.77E-05
-0.903180883,-0.437522011,2.81E-05
-0.899538725,-0.445283301,2.85E-05
-0.895830751,-0.45301201,2.90E-05
-0.892057261,-0.460707589,2.94E-05
-0.888218558,-0.468369489,2.99E-05
-0.88431495,-0.475997163,3.03E-05
-0.88034675,-0.48359007,3.07E-05
-0.876314275,-0.491147669,3.12E-05
-0.872217846,-0.498669423,3.16E-05
-0.868057789,-0.5061548,3.20E-05
-0.863834434,-0.513603269,3.24E-05
-0.859548114,-0.521014301,3.28E-05
-0.85519917,-0.528387373,3.33E-05
-0.850787942,-0.535721964,3.37E-05
-0.846314779,-0.543017555,3.41E-05
-0.841780032,-0.550273632,3.45E-05
-0.837184055,-0.557489683,3.49E-05
-0.832527208,-0.5646652,3.53E-05
-0.827809854,-0.571799678,3.57E-05
-0.823032361,-0.578892615,3.61E-05
-0.8181951,-0.585943514,3.65E-05
-0.813298447,-0.59295188,3.69E-05
-0.80834278,-0.599917221,3.73E-05
-0.803328484,-0.606839049,3.77E-05
-0.798255945,-0.61371688,3.81E-05
-0.793125554,-0.620550234,3.85E-05
-0.787937707,-0.627338633,3.88E-05
-0.7826928,-0.634081603,3.92E-05
-0.777391238,-0.640778674,3.96E-05
-0.772033425,-0.647429379,4.00E-05
-0.766619771,-0.654033257,4.03E-05
-0.76115069,-0.660589847,4.07E-05
-0.755626599,-0.667098695,4.11E-05
-0.750047917,-0.673559348,4.14E-05
-0.744415069,-0.679971358,4.18E-05
-0.738728483,-0.686334283,4.21E-05
-0.732988588,-0.69264768,4.25E-05
-0.727195821,-0.698911114,4.28E-05
-0.721350618,-0.705124152,4.32E-05
-0.71545342,-0.711286365,4.35E-05
-0.709504672,-0.717397328,4.39E-05
-0.703504822,-0.72345662,4.42E-05
-0.697454321,-0.729463825,4.45E-05
-0.691353623,-0.735418529,4.49E-05
-0.685203185,-0.741320323,4.52E-05
-0.679003468,-0.747168802,4.55E-05
-0.672754936,-0.752963565,4.58E-05
-0.666458055,-0.758704215,4.62E-05
-0.660113295,-0.764390359,4.65E-05
-0.653721129,-0.770021608,4.68E-05
-0.647282033,-0.775597578,4.71E-05
-0.640796485,-0.781117889,4.74E-05
-0.634264968,-0.786582162,4.77E-05
-0.627687965,-0.791990027,4.80E-05
-0.621065964,-0.797341116,4.83E-05
-0.614399455,-0.802635064,4.86E-05
-0.607688931,-0.807871511,4.89E-05
-0.600934887,-0.813050104,4.91E-05
-0.594137822,-0.818170489,4.94E-05
-0.587298237,-0.823232321,4.97E-05
-0.580416635,-0.828235257,5.00E-05
-0.573493522,-0.833178958,5.02E-05
-0.566529407,-0.838063092,5.05E-05
-0.559524802,-0.842887327,5.08E-05
-0.552480219,-0.847651339,5.10E-05
-0.545396175,-0.852354808,5.13E-05
-0.538273188,-0.856997416,5.15E-05
-0.53111178,-0.861578851,5.18E-05
-0.523912472,-0.866098807,5.20E-05
-0.516675792,-0.870556979,5.23E-05
-0.509402265,-0.874953069,5.25E-05
-0.502092423,-0.879286783,5.27E-05
-0.494746797,-0.883557831,5.30E-05
-0.487365921,-0.887765927,5.32E-05
-0.479950332,-0.891910791,5.34E-05
-0.472500568,-0.895992146,5.36E-05
-0.465017169,-0.90000972,5.38E-05
-0.457500679,-0.903963247,5.40E-05
-0.44995164,-0.907852463,5.43E-05
-0.442370599,-0.91167711,5.45E-05
-0.434758105,-0.915436935,5.46E-05
-0.427114708,-0.919131689,5.48E-05
-0.419440958,-0.922761127,5.50E-05
-0.41173741,-0.926325009,5.52E-05
-0.404004619,-0.9298231,5.54E-05
-0.396243142,-0.93325517,5.56E-05
-0.388453538,-0.936620992,5.58E-05
-0.380636366,-0.939920345,5.59E-05
-0.372792189,-0.943153013,5.61E-05
-0.36492157,-0.946318783,5.63E-05
-0.357025073,-0.949417448,5.64E-05
-0.349103266,-0.952448805,5.66E-05
-0.341156716,-0.955412657,5.67E-05
-0.333185992,-0.958308809,5.69E-05
-0.325191664,-0.961137074,5.70E-05
-0.317174305,-0.963897267,5.71E-05
-0.309134488,-0.966589209,5.73E-05
-0.301072787,-0.969212726,5.74E-05
-0.292989778,-0.971767647,5.75E-05
-0.284886038,-0.974253808,5.77E-05
-0.276762144,-0.976671049,5.78E-05
-0.268618676,-0.979019213,5.79E-05
-0.260456213,-0.98129815,5.80E-05
-0.252275338,-0.983507714,5.81E-05
-0.244076631,-0.985647763,5.82E-05
-0.235860677,-0.987718161,5.83E-05
-0.227628059,-0.989718775,5.84E-05
-0.219379363,-0.99164948,5.85E-05
-0.211115173,-0.993510152,5.86E-05
-0.202836076,-0.995300675,5.86E-05
-0.194542661,-0.997020934,5.87E-05
-0.186235515,-0.998670823,5.88E-05
-0.177915226,-1.000250238,5.89E-05
-0.169582385,-1.001759081,5.89E-05
-0.161237581,-1.003197258,5.90E-05
-0.152881405,-1.00456468,5.90E-05
-0.144514448,-1.005861264,5.91E-05
-0.136137303,-1.007086929,5.91E-05
-0.127750561,-1.008241603,5.92E-05
-0.119354814,-1.009325214,5.92E-05
-0.110950657,-1.010337698,5.93E-05
-0.102538683,-1.011278995,5.93E-05
-0.094119485,-1.012149051,5.93E-05
-0.085693657,-1.012947813,5.93E-05
-0.077261794,-1.013675238,5.94E-05
-0.068824491,-1.014331283,5.94E-05
-0.060382342,-1.014915913,5.94E-05
-0.051935942,-1.015429097,5.94E-05
-0.043485887,-1.015870808,5.94E-05
-0.035032771,-1.016241024,5.94E-05
-0.026577191,-1.016539729,5.94E-05
-0.01811974,-1.016766911,5.94E-05
-0.009661014,-1.016922561,5.94E-05
-0.001201609,-1.017006679,5.93E-05
0.007257881,-1.017019265,5.93E-05
0.01571686,-1.016960328,5.93E-05
0.024174734,-1.016829879,5.93E-05
0.032630908,-1.016627935,5.92E-05
0.041084788,-1.016354516,5.92E-05
0.04953578,-1.01600965,5.91E-05
0.05798329,-1.015593367,5.91E-05
0.066426725,-1.015105704,5.90E-05
0.074865491,-1.014546699,5.90E-05
0.083298996,-1.0139164,5.89E-05
0.091726648,-1.013214855,5.89E-05
0.100147856,-1.01244212,5.88E-05
0.108562027,-1.011598253,5.87E-05
0.116968571,-1.010683321,5.86E-05
0.125366899,-1.00969739,5.86E-05
0.13375642,-1.008640535,5.85E-05
0.142136547,-1.007512835,5.84E-05
0.150506691,-1.006314372,5.83E-05
0.158866264,-1.005045234,5.82E-05
0.167214681,-1.003705514,5.81E-05
0.175551355,-1.00229531,5.80E-05
0.183875701,-1.000814723,5.79E-05
0.192187136,-0.999263859,5.78E-05
0.200485076,-0.997642831,5.76E-05
0.20876894,-0.995951754,5.75E-05
0.217038145,-0.994190748,5.74E-05
0.225292112,-0.99235994,5.73E-05
0.233530261,-0.990459458,5.71E-05
0.241752014,-0.988489438,5.70E-05
0.249956795,-0.986450019,5.68E-05
0.258144026,-0.984341345,5.67E-05
0.266313135,-0.982163563,5.65E-05
0.274463547,-0.979916828,5.64E-05
0.28259469,-0.977601297,5.62E-05
0.290705993,-0.975217132,5.61E-05
0.298796886,-0.9727645,5.59E-05
0.306866801,-0.970243572,5.57E-05
0.314915172,-0.967654524,5.56E-05
0.322941432,-0.964997538,5.54E-05
0.330945018,-0.962272797,5.52E-05
0.338925368,-0.959480491,5.50E-05
0.346881919,-0.956620815,5.48E-05
0.354814113,-0.953693967,5.46E-05
0.362721392,-0.950700149,5.44E-05
0.370603199,-0.947639571,5.42E-05
0.37845898,-0.944512443,5.40E-05
0.386288182,-0.941318983,5.38E-05
0.394090254,-0.93805941,5.36E-05
0.401864646,-0.934733951,5.34E-05
0.40961081,-0.931342835,5.32E-05
0.417328202,-0.927886296,5.30E-05
0.425016276,-0.924364574,5.27E-05
0.43267449,-0.92077791,5.25E-05
0.440302305,-0.917126553,5.23E-05
0.447899182,-0.913410754,5.20E-05
0.455464585,-0.909630769,5.18E-05
0.462997979,-0.905786858,5.15E-05
0.470498833,-0.901879286,5.13E-05
0.477966616,-0.897908322,5.10E-05
0.4854008,-0.89387424,5.08E-05
0.49280086,-0.889777316,5.05E-05
0.500166271,-0.885617833,5.02E-05
0.507496512,-0.881396077,5.00E-05
0.514791064,-0.877112337,4.97E-05
0.522049411,-0.872766909,4.94E-05
0.529271036,-0.868360091,4.92E-05
0.536455429,-0.863892186,4.89E-05
0.543602078,-0.859363501,4.86E-05
0.550710478,-0.854774346,4.83E-05
0.557780121,-0.850125038,4.80E-05
0.564810506,-0.845415896,4.77E-05
0.571801133,-0.840647242,4.74E-05
0.578751504,-0.835819406,4.71E-05
0.585661124,-0.830932717,4.68E-05
0.5925295,-0.825987513,4.65E-05
0.599356143,-0.820984132,4.62E-05
0.606140566,-0.815922918,4.59E-05
0.612882283,-0.81080422,4.56E-05
0.619580814,-0.805628388,4.52E-05
0.626235678,-0.800395778,4.49E-05
0.632846401,-0.79510675,4.46E-05
0.639412508,-0.789761667,4.43E-05
0.645933529,-0.784360896,4.39E-05
0.652408996,-0.77890481,4.36E-05
0.658838445,-0.773393782,4.32E-05
0.665221413,-0.767828191,4.29E-05
0.671557441,-0.762208421,4.26E-05
0.677846074,-0.756534858,4.22E-05
0.684086858,-0.750807891,4.19E-05
0.690279344,-0.745027916,4.15E-05
0.696423085,-0.73919533,4.11E-05
0.702517638,-0.733310533,4.08E-05
0.708562561,-0.727373933,4.04E-05
0.714557418,-0.721385936,4.01E-05
0.720501774,-0.715346956,3.97E-05
0.726395198,-0.709257409,3.93E-05
0.732237263,-0.703117714,3.89E-05
0.738027544,-0.696928295,3.86E-05
0.74376562,-0.690689578,3.82E-05
0.749451074,-0.684401994,3.78E-05
0.755083491,-0.678065977,3.74E-05
0.760662461,-0.671681963,3.70E-05
0.766187575,-0.665250395,3.66E-05
0.77165843,-0.658771715,3.62E-05
0.777074625,-0.652246371,3.58E-05
0.782435764,-0.645674815,3.54E-05
0.787741452,-0.639057501,3.50E-05
0.7929913,-0.632394886,3.46E-05
0.798184922,-0.625687431,3.42E-05
0.803321934,-0.618935602,3.38E-05
0.808401958,-0.612139865,3.34E-05
0.813424619,-0.605300691,3.30E-05
0.818389545,-0.598418554,3.26E-05
0.823296368,-0.591493932,3.22E-05
0.828144725,-0.584527304,3.17E-05
0.832934254,-0.577519154,3.13E-05
0.837664599,-0.570469969,3.09E-05
0.842335408,-0.563380239,3.05E-05
0.846946332,-0.556250455,3.00E-05
0.851497026,-0.549081114,2.96E-05
0.855987149,-0.541872715,2.92E-05
0.860416364,-0.534625758,2.87E-05
0.864784339,-0.527340749,2.83E-05
0.869090744,-0.520018196,2.79E-05
0.873335254,-0.512658607,2.74E-05
0.877517549,-0.505262498,2.70E-05
0.881637311,-0.497830383,2.65E-05
0.885694229,-0.490362782,2.61E-05
0.889687993,-0.482860216,2.56E-05
0.893618299,-0.47532321,2.52E-05
0.897484847,-0.46775229,2.47E-05
0.901287341,-0.460147986,2.43E-05
0.905025489,-0.452510831,2.38E-05
0.908699003,-0.444841359,2.34E-05
0.912307602,-0.437140108,2.29E-05
0.915851004,-0.429407618,2.24E-05
0.919328937,-0.421644432,2.20E-05
0.922741129,-0.413851094,2.15E-05
0.926087315,-0.406028153,2.11E-05
0.929367233,-0.398176157,2.06E-05
0.932580627,-0.39029566,2.01E-05
0.935727243,-0.382387216,1.96E-05
0.938806834,-0.374451382,1.92E-05
0.941819156,-0.366488717,1.87E-05
0.94476397,-0.358499782,1.82E-05
0.947641041,-0.350485142,1.78E-05
0.95045014,-0.342445362,1.73E-05
0.95319104,-0.334381011,1.68E-05
0.955863521,-0.326292658,1.63E-05
0.958467367,-0.318180875,1.58E-05
0.961002367,-0.310046238,1.54E-05
0.963468312,-0.301889322,1.49E-05
0.965865001,-0.293710706,1.44E-05
0.968192237,-0.285510969,1.39E-05
0.970449827,-0.277290695,1.34E-05
0.972637582,-0.269050466,1.29E-05
0.974755319,-0.260790869,1.24E-05
0.97680286,-0.252512492,1.20E-05
0.978780031,-0.244215923,1.15E-05
0.980686663,-0.235901754,1.10E-05
0.982522592,-0.227570577,1.05E-05
0.984287659,-0.219222988,9.99E-06
0.98598171,-0.210859581,9.50E-06
0.987604595,-0.202480955,9.00E-06
0.989156169,-0.194087709,8.51E-06
0.990636293,-0.185680444,8.01E-06
0.992044832,-0.17725976,7.52E-06
0.993381657,-0.168826263,7.02E-06
0.994646643,-0.160380557,6.53E-06
0.99583967,-0.151923248,6.03E-06
0.996960624,-0.143454943,5.53E-06
0.998009394,-0.134976252,5.04E-06
0.998985877,-0.126487784,4.54E-06
0.999889972,-0.117990151,4.04E-06
1.000721586,-0.109483965,3.54E-06
1.001480628,-0.100969839,3.04E-06
1.002167015,-0.092448387,2.54E-06
1.002780667,-0.083920227,2.04E-06
1.00332151,-0.075385973,1.54E-06
1.003789475,-0.066846243,1.04E-06
1.004184499,-0.058301656,5.44E-07
1.004506523,-0.04975283,4.42E-08
1.004755493,-0.041200386,-4.55E-07
1.004931362,-0.032644945,-9.55E-07
1.005034086,-0.024087127,-1.45E-06
1.005063628,-0.015527556,-1.95E-06
1.005019955,-0.006966853,-2.45E-06
1.00490304,0.001594357,-2.95E-06
1.00471286,0.010155451,-3.45E-06
1.004449399,0.018715804,-3.95E-06
1.004112646,0.027274792,-4.45E-06
1.003702594,0.035831788,-4.95E-06
1.003219242,0.044386168,-5.44E-06
1.002662594,0.052937305,-5.94E-06
1.002032661,0.061484573,-6.44E-06
1.001329457,0.070027345,-6.94E-06
1.000553003,0.078564994,-7.43E-06
0.999703324,0.087096893,-7.93E-06
0.998780452,0.095622416,-8.42E-06
0.997784422,0.104140934,-8.92E-06
0.996715276,0.112651822,-9.41E-06
0.995573061,0.121154451,-9.90E-06
0.994357831,0.129648194,-1.04E-05
0.993069642,0.138132425,-1.09E-05
0.991708557,0.146606516,-1.14E-05
0.990274646,0.155069841,-1.19E-05
0.988767982,0.163521773,-1.24E-05
0.987188645,0.171961687,-1.28E-05
0.985536719,0.180388957,-1.33E-05
0.983812294,0.188802956,-1.38E-05
0.982015467,0.197203061,-1.43E-05
0.980146337,0.205588646,-1.48E-05
0.978205011,0.213959088,-1.53E-05
0.976191602,0.222313763,-1.57E-05
0.974106225,0.230652049,-1.62E-05
0.971949004,0.238973324,-1.67E-05
0.969720066,0.247276965,-1.72E-05
0.967419546,0.255562353,-1.77E-05
0.965047581,0.263828867,-1.81E-05
0.962604316,0.272075889,-1.86E-05
0.9600899,0.280302801,-1.91E-05
0.957504489,0.288508985,-1.96E-05
0.954848243,0.296693826,-2.00E-05
0.952121327,0.304856708,-2.05E-05
0.949323913,0.312997018,-2.10E-05
0.946456178,0.321114141,-2.14E-05
0.943518302,0.329207468,-2.19E-05
0.940510474,0.337276388,-2.24E-05
0.937432887,0.345320291,-2.28E-05
0.934285738,0.35333857,-2.33E-05
0.931069231,0.361330618,-2.37E-05
0.927783575,0.36929583,-2.42E-05
0.924428983,0.377233604,-2.46E-05
0.921005676,0.385143337,-2.51E-05
0.917513878,0.393024428,-2.55E-05
0.91395382,0.40087628,-2.60E-05
0.910325736,0.408698294,-2.64E-05
0.906629869,0.416489876,-2.69E-05
0.902866463,0.424250433,-2.73E-05
0.899035771,0.431979371,-2.78E-05
0.895138048,0.439676103,-2.82E-05
0.891173558,0.447340039,-2.86E-05
0.887142567,0.454970594,-2.91E-05
0.883045348,0.462567184,-2.95E-05
0.878882178,0.470129227,-2.99E-05
0.874653341,0.477656144,-3.04E-05
0.870359125,0.485147356,-3.08E-05
0.865999822,0.492602289,-3.12E-05
0.861575733,0.500020368,-3.16E-05
0.857087159,0.507401025,-3.20E-05
0.852534411,0.514743689,-3.25E-05
0.847917802,0.522047796,-3.29E-05
0.843237652,0.529312782,-3.33E-05
0.838494284,0.536538084,-3.37E-05
0.833688028,0.543723146,-3.41E-05
0.828819219,0.550867411,-3.45E-05
0.823888196,0.557970327,-3.49E-05
0.818895303,0.565031341,-3.53E-05
0.81384089,0.572049907,-3.57E-05
0.808725311,0.57902548,-3.61E-05
0.803548927,0.585957517,-3.65E-05
0.798312101,0.59284548,-3.69E-05
0.793015203,0.599688832,-3.72E-05
0.787658606,0.606487039,-3.76E-05
0.782242692,0.613239572,-3.80E-05
0.776767842,0.619945902,-3.84E-05
0.771234447,0.626605507,-3.88E-05
0.7656429,0.633217865,-3.91E-05
0.759993599,0.639782459,-3.95E-05
0.754286948,0.646298774,-3.99E-05
0.748523355,0.652766298,-4.02E-05
0.742703233,0.659184526,-4.06E-05
0.736826999,0.665552951,-4.09E-05
0.730895075,0.671871073,-4.13E-05
0.724907888,0.678138395,-4.16E-05
0.718865869,0.684354423,-4.20E-05
0.712769455,0.690518667,-4.23E-05
0.706619086,0.696630641,-4.27E-05
0.700415207,0.702689861,-4.30E-05
0.694158268,0.708695848,-4.33E-05
0.687848722,0.714648127,-4.37E-05
0.681487028,0.720546226,-4.40E-05
0.675073649,0.726389678,-4.43E-05
0.668609053,0.732178019,-4.46E-05
0.66209371,0.737910789,-4.49E-05
0.655528097,0.743587532,-4.53E-05
0.648912694,0.749207797,-4.56E-05
0.642247986,0.754771136,-4.59E-05
0.635534461,0.760277105,-4.62E-05
0.628772611,0.765725264,-4.65E-05
0.621962935,0.77111518,-4.68E-05
0.615105932,0.77644642,-4.71E-05
0.608202108,0.781718558,-4.73E-05
0.601251973,0.786931172,-4.76E-05
0.594256039,0.792083844,-4.79E-05
0.587214824,0.797176161,-4.82E-05
0.580128849,0.802207713,-4.85E-05
0.572998638,0.807178095,-4.87E-05
0.56582472,0.812086909,-4.90E-05
0.558607628,0.816933758,-4.93E-05
0.551347899,0.821718252,-4.95E-05
0.544046072,0.826440004,-4.98E-05
0.536702692,0.831098633,-5.00E-05
0.529318304,0.835693763,-5.03E-05
0.521893462,0.840225021,-5.05E-05
0.514428718,0.844692041,-5.07E-05
0.506924632,0.84909446,-5.10E-05
0.499381765,0.85343192,-5.12E-05
0.491800681,0.857704071,-5.14E-05
0.48418195,0.861910562,-5.17E-05
0.476526142,0.866051054,-5.19E-05
0.468833833,0.870125207,-5.21E-05
0.461105602,0.87413269,-5.23E-05
0.453342029,0.878073175,-5.25E-05
0.445543699,0.88194634,-5.27E-05
0.4377112,0.885751868,-5.29E-05
0.429845124,0.889489447,-5.31E-05
0.421946062,0.893158771,-5.33E-05
0.414014614,0.896759539,-5.35E-05
0.406051377,0.900291454,-5.37E-05
0.398056956,0.903754225,-5.39E-05
0.390031955,0.907147569,-5.40E-05
0.381976982,0.910471203,-5.42E-05
0.373892649,0.913724855,-5.44E-05
0.365779569,0.916908255,-5.45E-05
0.357638358,0.920021139,-5.47E-05
0.349469636,0.92306325,-5.49E-05
0.341274023,0.926034334,-5.50E-05
0.333052144,0.928934145,-5.51E-05
0.324804625,0.931762442,-5.53E-05
0.316532094,0.934518988,-5.54E-05
0.308235183,0.937203554,-5.56E-05
0.299914524,0.939815915,-5.57E-05
0.291570753,0.942355853,-5.58E-05
0.283204508,0.944823154,-5.59E-05
0.274816429,0.947217611,-5.60E-05
0.266407157,0.949539022,-5.62E-05
0.257977336,0.951787193,-5.63E-05
0.249527612,0.953961932,-5.64E-05
0.241058632,0.956063055,-5.65E-05
0.232571046,0.958090386,-5.66E-05
0.224065506,0.96004375,-5.67E-05
0.215542664,0.961922982,-5.67E-05
0.207003174,0.963727921,-5.68E-05
0.198447693,0.965458412,-5.69E-05
